country,region,hazard_fuel_repair_cost,hazard_car_resale,hazard_tax_fines,hazard_zez_restriction,hazard_journey_complex,hazard_pollution_exposure,composite_score,composite_level,gender,education,activity_status,household_size,location,ethnic_minority,disability,lgbtiqa,political_group,english_proficiency,digital_confidence,citizenship,hh_lives_alone,hh_has_partner,hh_children_under_25,hh_children_25_plus,hh_parent_grandparent,hh_disabled_member,hh_other_relatives,hh_non_relatives,car_access,newest_car_fuel,planning_purchase,planned_car_type,ev_charging_better,aware_ev_programmes,ev_likelihood,transport_mode,need_car_for_job,travel_distance,travel_frequency,commute_1hr,public_transit_qual,use_more_if_lowemis,macro_modal_split_cars,macro_cant_afford_transport,macro_cars_per_1000,macro_alt_motor_energy,macro_cars_by_age,macro_new_cars_by_motor,macro_hh_expend_transport,macro_fuel_price,macro_road_transport_expend,religious_minority,is_native_born,speaks_national_language,newest_car_year_band,age,age_group,weekly_spend_band,income_band,household_type,ev_perception,num_cars
Spain,Valencian Community,15,12,12,9,1,9,9.666666666666666,2,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,I don't know,"Yes, definitely",Not sure,Somewhat likely,Walking,Not applicable,Less than 1 km,Twice per week,Yes,Average,"Yes, definitely",16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,40.0,30-44,1_Low,3,"Couple, no children",3,1
Italy,Marche,16,8,20,6,4,16,11.666666666666666,3,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Three or more days per week,Yes,Very poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,45.0,45-59,3_High,5,Lives alone,4,1
Italy,Sardinia,12,9,2,4,1,4,5.333333333333333,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,Yes,Yes,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,Yes,Petrol,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Somewhat likely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Good,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,38.0,30-44,1_Low,5,Lives alone,3,1
Spain,Andalusia,4,3,3,2,1,10,3.8333333333333335,1,Man,Primary or Secondary education,Unemployed (actively seeking work or available to start work),3,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,0,0,0,1,No,Not applicable,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Very unlikely,Walking,Not applicable,Less than 1 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Poor,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,Not applicable,38.0,30-44,1_Low,1,Other shared,3,0
Spain,Community of Madrid,20,12,20,25,8,25,18.333333333333332,5,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),3,Urban,No,No,Yes,No,Well,Confident — I can do most tasks but sometimes need help,Citizen of this country,0,0,0,0,1,0,0,0,No,Not applicable,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Three or more days per week,No,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,Not applicable,32.0,30-44,2_Medium,1,Multi-generational / extended,3,0
Spain,Community of Madrid,9,4,6,16,1,1,6.166666666666667,1,Man,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),Maybe,Yes,Very unlikely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Three or more days per week,No,Very good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,31.0,30-44,3_High,7,"Couple, no children",3,2
Spain,Valencian Community,20,20,16,9,9,12,14.333333333333334,4,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Suburban,No,No,Yes,No,Well,Very confident — I can do these tasks easily on my own,Non-EU citizen,0,1,1,0,0,0,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Electric,Not applicable,Yes,Very likely,"Car (private, company, leased car or taxi, car share)",Always,Between 5km and 15 km,Three or more days per week,No,Very poor,"Yes, definitely",16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,No,2020+,,60+,3_High,3,Couple with children,4,1
Spain,Catalonia,15,5,20,20,10,10,13.333333333333334,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Other,2,Urban,No,Yes,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,1,0,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Electric,Not applicable,Yes,Likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,No,pre-2010,62.0,60+,2_Medium,1,Multi-generational / extended,4,1
Italy,Lazio,12,8,9,8,4,16,9.5,2,Man,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Three or more days per week,Yes,Very good,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2020+,41.0,30-44,2_Medium,4,"Couple, no children",4,1
Spain,Community of Madrid,16,8,12,1,1,1,6.5,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,Yes,Yes,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Non-EU citizen,0,0,0,0,0,0,0,1,No,Not applicable,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Not sure,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Very good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,No,Not applicable,28.0,18-29,1_Low,4,Other shared,4,0
Spain,Community of Madrid,9,16,16,12,9,12,12.333333333333334,3,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Not very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,1,0,0,0,0,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),"Yes, definitely",Yes,Likely,"Car (private, company, leased car or taxi, car share)",Always,More than 15 km,Once per week,No,Poor,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,43.0,30-44,3_High,5,Couple with children,4,2
Spain,Valencian Community,15,8,16,20,20,8,14.5,4,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",3,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,EU citizen from another country,0,0,0,0,0,0,1,0,Yes,Petrol,I am considering to buy a new car in the next 2 -3 years,Petrol,"Yes, definitely",Not sure,Somewhat likely,Walking,Not applicable,Less than 1 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,No,pre-2010,22.0,18-29,1_Low,4,Multi-generational / extended,3,2
Spain,Andalusia,25,12,20,20,12,12,16.833333333333332,4,Woman,Primary or Secondary education,"Attending school, university, or other educational/training programmes",3,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,0,0,0,1,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,No,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Sometimes,Between 5km and 15 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2010-2019,21.0,18-29,2_Medium,2,Other shared,4,1
Spain,Extremadura,16,8,16,10,12,15,12.833333333333334,3,Man,Further education or training after school (not university),"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",4,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,1,0,1,0,Yes,Hybrid (fuel and electric),I am considering to buy a new car in the next 2 -3 years,Electric,Not applicable,Yes,Very likely,Walking,Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,2020+,32.0,30-44,1_Low,3,Multi-generational / extended,5,2
Spain,Catalonia,25,9,25,20,4,20,17.166666666666668,5,Woman,Primary or Secondary education,"In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,Yes,Yes,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,EU citizen from another country,0,0,0,0,0,0,1,0,No,Not applicable,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Very unlikely,Bicycle (including electric bicycle or electric scooter),Not applicable,Less than 1 km,Never I mostly work from home,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,Yes,Not applicable,31.0,30-44,1_Low,5,Multi-generational / extended,3,0
Spain,Galicia,25,16,25,25,4,25,20.0,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,No,Not applicable,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Not sure,Somewhat likely,Walking,Not applicable,Between 1 km and 5 km,Never I mostly work from home,"No, I am working/studying full-time from home and do not commute",Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,Not applicable,47.0,45-59,1_Low,3,"Couple, no children",4,0
Spain,Andalusia,25,25,25,25,25,25,25.0,5,Woman,Primary or Secondary education,"Attending school, university, or other educational/training programmes",1,Urban,Yes,No,No,No,Well,Very confident — I can do these tasks easily on my own,Non-EU citizen,1,0,0,0,0,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,No,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Three or more days per week,Yes,Very good,Possibly,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,No,2010-2019,22.0,18-29,1_Low,1,Lives alone,5,1
Spain,Valencian Community,25,25,25,25,25,16,23.5,5,Woman,Primary or Secondary education,"Attending school, university, or other educational/training programmes",3,Rural,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,EU citizen from another country,0,0,0,0,1,0,0,0,Yes,Diesel,I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,Not sure,Very likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,More than 15 km,Three or more days per week,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,Yes,2020+,18.0,18-29,1_Low,4,Multi-generational / extended,3,2
Spain,Community of Madrid,12,3,3,3,3,3,4.5,1,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",1,Urban,No,No,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,1,0,0,0,0,0,0,0,No,Not applicable,I am considering to buy a new car in the next 2 -3 years,Hybrid (fuel and electric),Maybe,Not sure,Somewhat likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 1 km and 5 km,Twice per week,Yes,Good,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,No,No,Not applicable,37.0,30-44,2_Medium,4,Lives alone,4,0
Italy,Lazio,16,9,16,15,4,20,13.333333333333334,3,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)","In paid employment or self-employment (including part-time work, temporary absence from work, or helping in a family business)",2,Urban,No,Yes,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Other or unknown,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,No,Likely,"Collective public transport (bus, tram, train, metro, ferry etc.)",Not applicable,Between 5km and 15 km,Once per week,Yes,Very poor,"Yes, definitely",16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,Yes,Yes,2010-2019,38.0,30-44,1_Low,5,"Couple, no children",3,1
Italy,Tuscany,25,12,20,15,15,25,18.666666666666668,5,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),2,Urban,Yes,Yes,No,No,Mother tongue / Very well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,0,0,0,0,0,1,0,Yes,Hybrid (fuel and electric),I cannot afford a new car in the next 2-3 years,Not applicable,Not applicable,No,Somewhat likely,"Car (private, company, leased car or taxi, car share)",Always,Between 1 km and 5 km,Three or more days per week,Yes,Very poor,No difference,16.7,2.1,701,2590,41340516,1592098,14.7,1789.28,6199893248,No/Non-religious,No,Yes,Not applicable,42.0,30-44,3_High,1,Multi-generational / extended,5,1
Spain,Castile-La Mancha,16,15,20,20,6,16,15.5,4,Woman,"University degree or higher (e.g. Bachelor's, Master's, PhD)",Unemployed (actively seeking work or available to start work),2,Urban,No,No,No,No,Well,Very confident — I can do these tasks easily on my own,Citizen of this country,0,1,0,0,0,0,0,0,Yes,Diesel,I am not considering to buy a new car in the next 2 -3 years,Not applicable,Not applicable,Yes,Very likely,Walking,Not applicable,Between 1 km and 5 km,Never I mostly work from home,Yes,Average,No difference,16.1,2.9,544,5,26700972,1067172,13.0,1528.212325,14672504154,No/Non-religious,Yes,Yes,pre-2010,35.0,30-44,2_Medium,2,"Couple, no children",5,1
